FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
AS702,American Airlines,ORD,ATL,19-02-2025 03:30,19-02-2025 04:15,45,Security,19-02-2025,Moderate,Delayed
DL911,Delta Air Lines,SFO,LAX,08-02-2025 10:30,08-02-2025 10:35,5,Late Aircraft,08-02-2025,Minimal,Delayed
DL773,Southwest Airlines,DFW,LAX,27-04-2025 21:00,27-04-2025 21:10,10,Late Aircraft,27-04-2025,Minimal,Delayed
UA271,Delta Air Lines,LAX,ATL,17-02-2025 23:45,18-02-2025 02:45,180,Crew,17-02-2025,Missed connections,Delayed
UA935,Alaska Airlines,ORD,ATL,25-02-2025 16:45,25-02-2025 18:45,120,Weather,25-02-2025,Major impact,Delayed
AS267,Alaska Airlines,JFK,PHX,22-02-2025 10:15,22-02-2025 12:15,120,Late Aircraft,22-02-2025,Missed connections,Delayed
SW509,Alaska Airlines,DEN,SEA,25-01-2025 06:45,25-01-2025 07:30,45,Weather,25-01-2025,Moderate,Delayed
AA881,Alaska Airlines,DEN,ATL,15-04-2025 14:00,15-04-2025 15:00,60,Crew,15-04-2025,Moderate,Delayed
AS146,American Airlines,JFK,DFW,03-03-2025 21:15,03-03-2025 21:15,0,None,03-03-2025,Minimal,On-time
DL427,Southwest Airlines,DFW,LAX,24-02-2025 00:30,24-02-2025 00:40,10,Technical,24-02-2025,Minimal,Delayed
JB925,Alaska Airlines,LAX,MIA,22-01-2025 01:15,22-01-2025 02:45,90,Security,22-01-2025,Missed connections,Delayed
DL630,Southwest Airlines,ATL,JFK,18-03-2025 20:15,18-03-2025 22:15,120,Technical,18-03-2025,Missed connections,Delayed
UA730,United Airlines,DFW,ORD,19-01-2025 05:15,19-01-2025 07:15,120,Technical,19-01-2025,Major impact,Delayed
JB722,Delta Air Lines,JFK,DEN,16-02-2025 15:15,16-02-2025 15:15,0,None,16-02-2025,Minimal,On-time
DL533,Southwest Airlines,LAX,PHX,14-02-2025 01:45,14-02-2025 01:50,5,Security,14-02-2025,Minimal,Delayed
AA623,Delta Air Lines,SFO,MIA,11-04-2025 03:15,11-04-2025 03:15,0,None,11-04-2025,Minimal,On-time
AA201,American Airlines,SEA,LAX,20-01-2025 12:00,20-01-2025 15:00,180,Technical,20-01-2025,Major impact,Delayed
SW782,Alaska Airlines,SFO,ORD,10-03-2025 08:45,10-03-2025 09:45,60,Late Aircraft,10-03-2025,Moderate,Delayed
DL248,Delta Air Lines,DFW,ATL,19-01-2025 05:00,19-01-2025 05:45,45,Crew,19-01-2025,Moderate,Delayed
UA673,Alaska Airlines,PHX,ATL,02-04-2025 21:15,02-04-2025 22:15,60,Late Aircraft,02-04-2025,Moderate,Delayed
DL940,JetBlue Airways,DEN,DFW,17-02-2025 20:00,17-02-2025 20:00,0,None,17-02-2025,Minimal,On-time
AS909,Alaska Airlines,SEA,DFW,09-01-2025 20:00,09-01-2025 20:45,45,Late Aircraft,09-01-2025,Moderate,Delayed
SW382,American Airlines,DFW,JFK,04-03-2025 21:30,05-03-2025 00:30,180,Crew,04-03-2025,Major impact,Delayed
UA252,American Airlines,LAX,ORD,10-04-2025 12:15,10-04-2025 12:20,5,Security,10-04-2025,Minimal,Delayed
AS508,Delta Air Lines,PHX,SEA,26-03-2025 11:45,26-03-2025 12:30,45,Late Aircraft,26-03-2025,Moderate,Delayed
UA357,JetBlue Airways,LAX,DFW,30-04-2025 20:00,30-04-2025 21:30,90,Crew,30-04-2025,Major impact,Delayed
AS450,United Airlines,SFO,ORD,03-01-2025 18:00,03-01-2025 19:30,90,Security,03-01-2025,Major impact,Delayed
SW660,Southwest Airlines,DEN,ATL,08-01-2025 15:00,,,Technical,08-01-2025,Missed connections,Cancelled
DL782,American Airlines,LAX,MIA,13-01-2025 04:00,13-01-2025 04:10,10,Technical,13-01-2025,Minimal,Delayed
AS540,JetBlue Airways,SFO,MIA,10-03-2025 18:45,10-03-2025 21:45,180,Late Aircraft,10-03-2025,Major impact,Delayed
SW602,Southwest Airlines,DFW,LAX,13-04-2025 19:15,13-04-2025 20:45,90,Weather,13-04-2025,Missed connections,Delayed
AS690,JetBlue Airways,MIA,SEA,25-03-2025 17:45,25-03-2025 18:15,30,Security,25-03-2025,Moderate,Delayed
AS809,United Airlines,DFW,LAX,19-03-2025 02:45,19-03-2025 03:15,30,Weather,19-03-2025,Moderate,Delayed
AS842,JetBlue Airways,DEN,ATL,30-01-2025 03:15,30-01-2025 03:25,10,Security,30-01-2025,Minimal,Delayed
AA893,United Airlines,SEA,SFO,04-02-2025 09:45,04-02-2025 09:45,0,None,04-02-2025,Minimal,On-time
AA828,American Airlines,JFK,DFW,23-02-2025 17:45,23-02-2025 18:30,45,Security,23-02-2025,Moderate,Delayed
SW608,Southwest Airlines,ORD,MIA,17-03-2025 14:30,17-03-2025 14:30,0,None,17-03-2025,Minimal,On-time
DL494,United Airlines,SFO,JFK,02-02-2025 10:00,02-02-2025 10:30,30,Crew,02-02-2025,Moderate,Delayed
DL581,Delta Air Lines,JFK,SEA,04-02-2025 18:45,04-02-2025 20:45,120,Late Aircraft,04-02-2025,Major impact,Delayed
AS679,Alaska Airlines,DEN,ATL,14-03-2025 22:45,14-03-2025 23:15,30,Weather,14-03-2025,Moderate,Delayed
JB577,Alaska Airlines,JFK,DFW,17-02-2025 11:00,17-02-2025 11:15,15,Late Aircraft,17-02-2025,Minimal,Delayed
DL536,United Airlines,DFW,LAX,20-04-2025 10:30,20-04-2025 10:30,0,None,20-04-2025,Minimal,On-time
JB960,JetBlue Airways,DEN,SEA,14-02-2025 09:45,14-02-2025 10:15,30,Crew,14-02-2025,Moderate,Delayed
UA995,United Airlines,DFW,DEN,01-04-2025 08:00,01-04-2025 08:00,0,None,01-04-2025,Minimal,On-time
AA505,JetBlue Airways,PHX,DFW,07-04-2025 19:15,07-04-2025 19:15,0,None,07-04-2025,Minimal,On-time
UA382,JetBlue Airways,SEA,ORD,29-01-2025 18:30,29-01-2025 18:30,0,None,29-01-2025,Minimal,On-time
JB877,Alaska Airlines,MIA,ATL,19-01-2025 07:00,19-01-2025 10:00,180,Late Aircraft,19-01-2025,Major impact,Delayed
SW840,Delta Air Lines,PHX,MIA,24-03-2025 16:30,24-03-2025 16:45,15,Weather,24-03-2025,Minimal,Delayed
JB556,Delta Air Lines,JFK,DFW,15-01-2025 15:00,15-01-2025 15:45,45,Security,15-01-2025,Moderate,Delayed
UA745,Alaska Airlines,SFO,DEN,13-02-2025 15:15,13-02-2025 15:15,0,None,13-02-2025,Minimal,On-time
DL110,American Airlines,ORD,DEN,14-03-2025 13:30,14-03-2025 13:40,10,Technical,14-03-2025,Minimal,Delayed
DL680,American Airlines,JFK,DFW,25-04-2025 23:30,25-04-2025 23:40,10,Technical,25-04-2025,Minimal,Delayed
SW441,Southwest Airlines,DEN,PHX,01-04-2025 19:45,01-04-2025 20:45,60,Late Aircraft,01-04-2025,Moderate,Delayed
JB540,American Airlines,PHX,DFW,01-05-2025 02:30,01-05-2025 02:30,0,None,01-05-2025,Minimal,On-time
DL365,Alaska Airlines,DEN,SEA,19-02-2025 07:00,19-02-2025 10:00,180,Security,19-02-2025,Missed connections,Delayed
DL403,Delta Air Lines,DFW,SEA,21-01-2025 21:15,21-01-2025 21:45,30,Technical,21-01-2025,Moderate,Delayed
UA287,United Airlines,SFO,DFW,25-03-2025 03:00,25-03-2025 05:00,120,Security,25-03-2025,Missed connections,Delayed
AS790,Alaska Airlines,SFO,PHX,17-04-2025 00:00,17-04-2025 01:00,60,Technical,17-04-2025,Moderate,Delayed
UA490,JetBlue Airways,JFK,DFW,24-04-2025 20:00,24-04-2025 22:00,120,Late Aircraft,24-04-2025,Missed connections,Delayed
UA292,American Airlines,ORD,DFW,18-04-2025 10:00,18-04-2025 13:00,180,Crew,18-04-2025,Major impact,Delayed
JB724,United Airlines,SFO,SEA,13-02-2025 05:45,13-02-2025 05:45,0,None,13-02-2025,Minimal,On-time
DL303,Delta Air Lines,ATL,PHX,20-01-2025 19:15,20-01-2025 19:20,5,Technical,20-01-2025,Minimal,Delayed
JB210,Delta Air Lines,DFW,JFK,30-01-2025 00:15,30-01-2025 01:45,90,Late Aircraft,30-01-2025,Missed connections,Delayed
AS225,Alaska Airlines,SFO,MIA,16-02-2025 00:45,16-02-2025 00:45,0,None,16-02-2025,Minimal,On-time
SW724,JetBlue Airways,DEN,SFO,01-02-2025 23:00,02-02-2025 00:00,60,Technical,01-02-2025,Moderate,Delayed
DL336,Alaska Airlines,PHX,MIA,09-04-2025 08:45,09-04-2025 08:50,5,Technical,09-04-2025,Minimal,Delayed
DL147,Delta Air Lines,MIA,ORD,28-02-2025 02:00,28-02-2025 02:15,15,Technical,28-02-2025,Minimal,Delayed
DL399,American Airlines,DEN,JFK,26-02-2025 23:45,26-02-2025 23:45,0,None,26-02-2025,Minimal,On-time
JB573,Alaska Airlines,LAX,MIA,24-03-2025 20:45,24-03-2025 21:30,45,Late Aircraft,24-03-2025,Moderate,Delayed
JB982,Delta Air Lines,ORD,JFK,19-02-2025 11:15,19-02-2025 13:15,120,Technical,19-02-2025,Missed connections,Delayed
UA617,American Airlines,ATL,DFW,10-02-2025 19:00,10-02-2025 19:00,0,None,10-02-2025,Minimal,On-time
AS451,Southwest Airlines,SFO,PHX,06-02-2025 22:30,06-02-2025 22:30,0,None,06-02-2025,Minimal,On-time
DL353,Southwest Airlines,DFW,ORD,27-02-2025 18:00,27-02-2025 18:00,0,None,27-02-2025,Minimal,On-time
AA188,American Airlines,LAX,PHX,28-02-2025 16:00,28-02-2025 17:00,60,Security,28-02-2025,Moderate,Delayed
AS728,American Airlines,LAX,MIA,20-04-2025 01:45,20-04-2025 01:50,5,Technical,20-04-2025,Minimal,Delayed
UA206,JetBlue Airways,PHX,ORD,30-03-2025 11:15,30-03-2025 11:25,10,Late Aircraft,30-03-2025,Minimal,Delayed
DL245,Southwest Airlines,SFO,ORD,01-02-2025 07:45,01-02-2025 07:50,5,Crew,01-02-2025,Minimal,Delayed
DL247,American Airlines,SFO,ATL,18-02-2025 21:30,18-02-2025 22:15,45,Security,18-02-2025,Moderate,Delayed
SW970,Delta Air Lines,DFW,JFK,30-03-2025 17:15,30-03-2025 18:00,45,Crew,30-03-2025,Moderate,Delayed
AA412,JetBlue Airways,MIA,SEA,07-03-2025 19:30,,,Crew,07-03-2025,Missed connections,Cancelled
JB800,United Airlines,LAX,SFO,25-01-2025 21:45,25-01-2025 22:00,15,Late Aircraft,25-01-2025,Minimal,Delayed
AS314,Delta Air Lines,PHX,DEN,23-02-2025 07:30,23-02-2025 09:30,120,Late Aircraft,23-02-2025,Missed connections,Delayed
DL467,JetBlue Airways,ATL,JFK,23-02-2025 02:45,23-02-2025 02:55,10,Technical,23-02-2025,Minimal,Delayed
DL128,Alaska Airlines,DEN,ATL,20-01-2025 18:30,20-01-2025 19:30,60,Late Aircraft,20-01-2025,Moderate,Delayed
DL705,United Airlines,DEN,SEA,30-01-2025 13:15,30-01-2025 13:30,15,Late Aircraft,30-01-2025,Minimal,Delayed
JB840,United Airlines,ATL,JFK,25-02-2025 12:00,25-02-2025 12:45,45,Security,25-02-2025,Moderate,Delayed
AS784,JetBlue Airways,DEN,LAX,25-01-2025 06:00,25-01-2025 09:00,180,Weather,25-01-2025,Major impact,Delayed
JB972,Delta Air Lines,ATL,LAX,15-04-2025 20:00,15-04-2025 20:15,15,Weather,15-04-2025,Minimal,Delayed
DL900,American Airlines,DEN,ORD,07-03-2025 21:00,07-03-2025 21:00,0,None,07-03-2025,Minimal,On-time
SW656,Southwest Airlines,MIA,SEA,21-02-2025 09:00,21-02-2025 09:10,10,Security,21-02-2025,Minimal,Delayed
JB650,American Airlines,SFO,ORD,09-02-2025 04:00,09-02-2025 05:30,90,Technical,09-02-2025,Missed connections,Delayed
JB591,Delta Air Lines,DEN,PHX,11-02-2025 23:45,12-02-2025 00:30,45,Late Aircraft,11-02-2025,Moderate,Delayed
AS221,JetBlue Airways,SFO,ATL,28-01-2025 09:15,28-01-2025 09:30,15,Late Aircraft,28-01-2025,Minimal,Delayed
DL176,Delta Air Lines,ATL,JFK,09-02-2025 22:00,09-02-2025 22:15,15,Security,09-02-2025,Minimal,Delayed
DL914,American Airlines,ORD,MIA,01-05-2025 16:00,01-05-2025 18:00,120,Technical,01-05-2025,Missed connections,Delayed
JB727,United Airlines,PHX,MIA,13-01-2025 20:15,13-01-2025 20:45,30,Weather,13-01-2025,Moderate,Delayed
AA158,Delta Air Lines,SFO,SEA,22-02-2025 00:15,22-02-2025 00:15,0,None,22-02-2025,Minimal,On-time
UA301,Alaska Airlines,ATL,PHX,13-02-2025 06:45,13-02-2025 06:55,10,Weather,13-02-2025,Minimal,Delayed
AA434,Delta Air Lines,ORD,DFW,24-04-2025 16:15,24-04-2025 16:20,5,Crew,24-04-2025,Minimal,Delayed
DL527,JetBlue Airways,ATL,JFK,08-01-2025 14:45,08-01-2025 16:15,90,Technical,08-01-2025,Missed connections,Delayed
DL978,Delta Air Lines,ATL,PHX,24-04-2025 06:45,24-04-2025 07:15,30,Technical,24-04-2025,Moderate,Delayed
SW864,American Airlines,MIA,DEN,23-03-2025 03:45,23-03-2025 05:45,120,Weather,23-03-2025,Major impact,Delayed
UA895,American Airlines,JFK,ATL,25-01-2025 04:15,25-01-2025 04:45,30,Security,25-01-2025,Moderate,Delayed
AS653,JetBlue Airways,DFW,SFO,25-04-2025 05:45,25-04-2025 05:45,0,None,25-04-2025,Minimal,On-time
AA641,Southwest Airlines,DEN,JFK,21-02-2025 15:45,21-02-2025 15:50,5,Late Aircraft,21-02-2025,Minimal,Delayed
AS479,JetBlue Airways,ATL,JFK,23-03-2025 17:00,23-03-2025 17:00,0,None,23-03-2025,Minimal,On-time
DL888,American Airlines,PHX,ATL,01-03-2025 19:45,01-03-2025 19:45,0,None,01-03-2025,Minimal,On-time
JB811,American Airlines,DEN,SEA,16-03-2025 17:15,16-03-2025 18:00,45,Crew,16-03-2025,Moderate,Delayed
DL852,Alaska Airlines,JFK,DFW,31-03-2025 12:45,31-03-2025 14:15,90,Security,31-03-2025,Missed connections,Delayed
JB990,United Airlines,PHX,LAX,18-01-2025 10:45,18-01-2025 13:45,180,Security,18-01-2025,Major impact,Delayed
DL716,United Airlines,SFO,JFK,08-04-2025 14:30,08-04-2025 14:30,0,None,08-04-2025,Minimal,On-time
JB123,Southwest Airlines,ORD,MIA,19-01-2025 19:45,19-01-2025 20:30,45,Weather,19-01-2025,Moderate,Delayed
JB733,Southwest Airlines,SEA,JFK,13-03-2025 00:45,13-03-2025 02:45,120,Crew,13-03-2025,Missed connections,Delayed
JB391,Southwest Airlines,ORD,LAX,07-03-2025 06:30,07-03-2025 08:30,120,Technical,07-03-2025,Missed connections,Delayed
JB745,United Airlines,DFW,SEA,04-04-2025 18:00,04-04-2025 18:00,0,None,04-04-2025,Minimal,On-time
JB646,American Airlines,ORD,DEN,10-02-2025 00:15,10-02-2025 03:15,180,Late Aircraft,10-02-2025,Major impact,Delayed
DL221,American Airlines,ATL,SEA,18-01-2025 14:00,18-01-2025 14:45,45,Security,18-01-2025,Moderate,Delayed
AA118,JetBlue Airways,ATL,DEN,10-03-2025 08:30,10-03-2025 09:00,30,Weather,10-03-2025,Moderate,Delayed
JB686,JetBlue Airways,DFW,JFK,12-02-2025 15:30,12-02-2025 18:30,180,Security,12-02-2025,Major impact,Delayed
AS585,United Airlines,LAX,PHX,14-02-2025 13:15,14-02-2025 15:15,120,Crew,14-02-2025,Major impact,Delayed
DL147,Alaska Airlines,DEN,SEA,08-04-2025 21:45,,,Crew,08-04-2025,Missed connections,Cancelled
UA199,JetBlue Airways,ORD,DFW,16-04-2025 14:30,16-04-2025 14:35,5,Security,16-04-2025,Minimal,Delayed
AS119,Alaska Airlines,LAX,PHX,02-03-2025 05:45,02-03-2025 05:45,0,None,02-03-2025,Minimal,On-time
AA215,Alaska Airlines,DFW,SEA,17-02-2025 22:00,17-02-2025 22:45,45,Crew,17-02-2025,Moderate,Delayed
UA234,JetBlue Airways,PHX,JFK,20-02-2025 15:30,20-02-2025 17:00,90,Security,20-02-2025,Missed connections,Delayed
UA268,United Airlines,JFK,SEA,19-01-2025 04:00,19-01-2025 05:00,60,Security,19-01-2025,Moderate,Delayed
SW240,United Airlines,SFO,ATL,24-01-2025 05:00,24-01-2025 06:00,60,Technical,24-01-2025,Moderate,Delayed
AS763,Alaska Airlines,ORD,MIA,12-04-2025 00:30,12-04-2025 02:30,120,Late Aircraft,12-04-2025,Missed connections,Delayed
AS904,United Airlines,DEN,DFW,18-03-2025 13:30,18-03-2025 14:00,30,Security,18-03-2025,Moderate,Delayed
AA600,American Airlines,ATL,DEN,12-02-2025 23:30,12-02-2025 23:45,15,Security,12-02-2025,Minimal,Delayed
AS355,Southwest Airlines,ATL,DFW,12-01-2025 02:45,12-01-2025 03:00,15,Late Aircraft,12-01-2025,Minimal,Delayed
SW890,United Airlines,MIA,PHX,04-04-2025 07:30,04-04-2025 08:30,60,Security,04-04-2025,Moderate,Delayed
DL698,Alaska Airlines,ORD,ATL,29-03-2025 11:15,29-03-2025 11:15,0,None,29-03-2025,Minimal,On-time
SW218,JetBlue Airways,DEN,MIA,17-02-2025 19:00,17-02-2025 19:05,5,Crew,17-02-2025,Minimal,Delayed
JB972,Alaska Airlines,JFK,SFO,09-02-2025 19:00,09-02-2025 21:00,120,Crew,09-02-2025,Missed connections,Delayed
UA753,Delta Air Lines,DEN,ATL,08-02-2025 14:30,08-02-2025 16:30,120,Weather,08-02-2025,Missed connections,Delayed
AS925,JetBlue Airways,SEA,DFW,03-02-2025 09:15,03-02-2025 09:45,30,Late Aircraft,03-02-2025,Moderate,Delayed
AA327,Delta Air Lines,LAX,PHX,28-01-2025 13:00,28-01-2025 13:00,0,None,28-01-2025,Minimal,On-time
DL345,Alaska Airlines,MIA,ATL,24-02-2025 01:45,24-02-2025 02:00,15,Security,24-02-2025,Minimal,Delayed
DL591,JetBlue Airways,SEA,DFW,02-01-2025 09:45,02-01-2025 09:55,10,Crew,02-01-2025,Minimal,Delayed
SW808,United Airlines,SFO,DEN,17-04-2025 21:15,17-04-2025 21:15,0,None,17-04-2025,Minimal,On-time
SW931,JetBlue Airways,JFK,ATL,07-03-2025 18:00,07-03-2025 20:00,120,Technical,07-03-2025,Missed connections,Delayed
SW608,American Airlines,SEA,MIA,06-04-2025 12:15,06-04-2025 13:45,90,Security,06-04-2025,Major impact,Delayed
DL314,Southwest Airlines,ATL,DEN,24-04-2025 12:45,24-04-2025 13:45,60,Weather,24-04-2025,Moderate,Delayed
JB699,American Airlines,JFK,ATL,07-01-2025 17:30,07-01-2025 17:35,5,Security,07-01-2025,Minimal,Delayed
AS825,United Airlines,ATL,LAX,01-04-2025 02:45,01-04-2025 03:30,45,Crew,01-04-2025,Moderate,Delayed
UA499,United Airlines,MIA,PHX,08-02-2025 19:45,08-02-2025 21:45,120,Technical,08-02-2025,Missed connections,Delayed
SW436,Alaska Airlines,PHX,DEN,07-04-2025 16:15,07-04-2025 16:15,0,None,07-04-2025,Minimal,On-time
JB152,Delta Air Lines,ATL,LAX,26-02-2025 23:45,26-02-2025 23:45,0,None,26-02-2025,Minimal,On-time
AS966,Alaska Airlines,LAX,DFW,08-02-2025 16:15,,,Crew,08-02-2025,Missed connections,Cancelled
UA436,American Airlines,ORD,DFW,24-02-2025 15:15,24-02-2025 16:45,90,Security,24-02-2025,Major impact,Delayed
AS322,Alaska Airlines,JFK,ORD,09-03-2025 16:30,09-03-2025 16:30,0,None,09-03-2025,Minimal,On-time
AA893,American Airlines,PHX,DFW,20-03-2025 15:00,,,Weather,20-03-2025,Major impact,Cancelled
AA555,Southwest Airlines,PHX,JFK,17-02-2025 10:15,17-02-2025 11:45,90,Late Aircraft,17-02-2025,Major impact,Delayed
UA191,Alaska Airlines,DEN,PHX,10-03-2025 00:45,,,Crew,10-03-2025,Major impact,Cancelled
DL789,Southwest Airlines,JFK,ATL,16-01-2025 18:15,16-01-2025 18:15,0,None,16-01-2025,Minimal,On-time
DL978,JetBlue Airways,ATL,MIA,09-02-2025 04:30,09-02-2025 05:00,30,Late Aircraft,09-02-2025,Moderate,Delayed
AA806,JetBlue Airways,DEN,PHX,13-04-2025 03:00,13-04-2025 04:00,60,Weather,13-04-2025,Moderate,Delayed
UA317,Alaska Airlines,SEA,DFW,21-02-2025 02:30,21-02-2025 02:30,0,None,21-02-2025,Minimal,On-time
JB608,Delta Air Lines,SFO,SEA,18-01-2025 14:00,18-01-2025 15:00,60,Security,18-01-2025,Moderate,Delayed
SW681,Delta Air Lines,DFW,SFO,31-01-2025 19:00,31-01-2025 19:00,0,None,31-01-2025,Minimal,On-time
JB429,Southwest Airlines,LAX,SFO,23-03-2025 09:45,23-03-2025 09:55,10,Crew,23-03-2025,Minimal,Delayed
SW345,JetBlue Airways,SEA,ATL,15-02-2025 11:00,15-02-2025 11:45,45,Technical,15-02-2025,Moderate,Delayed
AS728,American Airlines,ATL,PHX,27-04-2025 07:45,27-04-2025 09:45,120,Weather,27-04-2025,Major impact,Delayed
SW884,Alaska Airlines,SFO,SEA,01-01-2025 10:15,01-01-2025 13:15,180,Weather,01-01-2025,Missed connections,Delayed
UA170,Alaska Airlines,SFO,LAX,05-01-2025 03:45,05-01-2025 03:45,0,None,05-01-2025,Minimal,On-time
DL442,JetBlue Airways,ORD,SEA,17-04-2025 08:00,17-04-2025 08:00,0,None,17-04-2025,Minimal,On-time
AA293,Alaska Airlines,MIA,PHX,01-01-2025 04:45,,,Technical,01-01-2025,Missed connections,Cancelled
SW313,Southwest Airlines,ATL,PHX,22-04-2025 03:30,22-04-2025 04:15,45,Late Aircraft,22-04-2025,Moderate,Delayed
JB335,JetBlue Airways,DEN,DFW,29-04-2025 00:45,29-04-2025 00:50,5,Late Aircraft,29-04-2025,Minimal,Delayed
UA811,Alaska Airlines,PHX,JFK,14-03-2025 05:15,14-03-2025 06:00,45,Security,14-03-2025,Moderate,Delayed
UA992,United Airlines,DEN,LAX,20-04-2025 22:15,20-04-2025 22:15,0,None,20-04-2025,Minimal,On-time
JB866,Southwest Airlines,ATL,MIA,16-01-2025 14:30,16-01-2025 14:30,0,None,16-01-2025,Minimal,On-time
SW925,JetBlue Airways,MIA,LAX,11-04-2025 03:45,11-04-2025 03:45,0,None,11-04-2025,Minimal,On-time
AS884,American Airlines,DFW,DEN,27-01-2025 18:00,27-01-2025 18:30,30,Security,27-01-2025,Moderate,Delayed
AS865,United Airlines,MIA,DFW,04-04-2025 07:15,04-04-2025 09:15,120,Late Aircraft,04-04-2025,Major impact,Delayed
AA338,Alaska Airlines,JFK,LAX,21-03-2025 03:30,21-03-2025 05:00,90,Weather,21-03-2025,Major impact,Delayed
SW236,United Airlines,ORD,ATL,06-01-2025 08:00,06-01-2025 08:15,15,Technical,06-01-2025,Minimal,Delayed
JB135,Alaska Airlines,DEN,MIA,01-03-2025 04:00,,,Late Aircraft,01-03-2025,Missed connections,Cancelled
AA678,Delta Air Lines,ATL,DEN,17-02-2025 07:00,17-02-2025 09:00,120,Security,17-02-2025,Missed connections,Delayed
AS247,Delta Air Lines,ORD,PHX,01-03-2025 00:45,01-03-2025 02:15,90,Crew,01-03-2025,Missed connections,Delayed
DL482,American Airlines,SEA,ORD,12-04-2025 04:15,12-04-2025 05:00,45,Technical,12-04-2025,Moderate,Delayed
AA210,JetBlue Airways,PHX,JFK,05-01-2025 06:30,05-01-2025 08:00,90,Weather,05-01-2025,Missed connections,Delayed
SW112,Delta Air Lines,MIA,SFO,27-02-2025 22:15,27-02-2025 22:30,15,Weather,27-02-2025,Minimal,Delayed
UA898,Delta Air Lines,SFO,SEA,03-04-2025 04:00,03-04-2025 04:30,30,Late Aircraft,03-04-2025,Moderate,Delayed
JB131,American Airlines,DEN,MIA,02-03-2025 19:30,02-03-2025 19:40,10,Late Aircraft,02-03-2025,Minimal,Delayed
UA917,JetBlue Airways,JFK,LAX,13-04-2025 14:15,13-04-2025 14:25,10,Technical,13-04-2025,Minimal,Delayed
AA770,Southwest Airlines,ATL,DFW,12-01-2025 03:15,12-01-2025 04:45,90,Security,12-01-2025,Major impact,Delayed
SW177,Alaska Airlines,SFO,MIA,19-01-2025 05:00,19-01-2025 05:45,45,Crew,19-01-2025,Moderate,Delayed
AS892,United Airlines,SFO,LAX,05-03-2025 03:15,05-03-2025 03:25,10,Late Aircraft,05-03-2025,Minimal,Delayed
SW362,United Airlines,DFW,SEA,07-01-2025 04:15,07-01-2025 04:15,0,None,07-01-2025,Minimal,On-time
DL288,United Airlines,ATL,LAX,24-03-2025 12:00,24-03-2025 12:15,15,Technical,24-03-2025,Minimal,Delayed
UA873,American Airlines,ATL,JFK,16-03-2025 08:30,16-03-2025 08:30,0,None,16-03-2025,Minimal,On-time
SW284,Southwest Airlines,PHX,JFK,27-01-2025 21:15,27-01-2025 22:15,60,Crew,27-01-2025,Moderate,Delayed
DL581,Southwest Airlines,LAX,MIA,19-03-2025 09:00,19-03-2025 09:00,0,None,19-03-2025,Minimal,On-time
UA453,Alaska Airlines,DEN,PHX,14-02-2025 03:45,14-02-2025 03:55,10,Weather,14-02-2025,Minimal,Delayed
AA427,JetBlue Airways,PHX,LAX,22-01-2025 13:45,22-01-2025 13:45,0,None,22-01-2025,Minimal,On-time
AS721,JetBlue Airways,SFO,ORD,03-03-2025 17:45,03-03-2025 17:45,0,None,03-03-2025,Minimal,On-time
JB790,Southwest Airlines,ATL,ORD,01-03-2025 12:00,01-03-2025 12:00,0,None,01-03-2025,Minimal,On-time
UA419,Southwest Airlines,ORD,JFK,07-03-2025 23:15,08-03-2025 02:15,180,Weather,07-03-2025,Major impact,Delayed
SW398,JetBlue Airways,PHX,ATL,11-01-2025 13:30,11-01-2025 15:00,90,Security,11-01-2025,Major impact,Delayed
AS740,Delta Air Lines,DFW,SFO,30-01-2025 08:30,30-01-2025 09:15,45,Late Aircraft,30-01-2025,Moderate,Delayed
AA616,Delta Air Lines,LAX,ORD,15-03-2025 16:45,15-03-2025 18:15,90,Technical,15-03-2025,Major impact,Delayed
AA272,American Airlines,ATL,ORD,06-04-2025 23:45,07-04-2025 00:00,15,Weather,06-04-2025,Minimal,Delayed
UA101,Delta Air Lines,DFW,JFK,08-01-2025 00:00,08-01-2025 01:30,90,Technical,08-01-2025,Missed connections,Delayed
SW564,Delta Air Lines,PHX,LAX,20-03-2025 00:00,20-03-2025 00:10,10,Weather,20-03-2025,Minimal,Delayed
SW917,American Airlines,JFK,ATL,19-02-2025 18:15,19-02-2025 18:15,0,None,19-02-2025,Minimal,On-time
SW306,Southwest Airlines,PHX,MIA,01-05-2025 18:45,01-05-2025 18:45,0,None,01-05-2025,Minimal,On-time
SW109,JetBlue Airways,DEN,ORD,11-03-2025 02:45,11-03-2025 03:30,45,Late Aircraft,11-03-2025,Moderate,Delayed
AA123,JetBlue Airways,PHX,MIA,05-02-2025 21:15,05-02-2025 21:25,10,Weather,05-02-2025,Minimal,Delayed
DL556,American Airlines,LAX,PHX,23-04-2025 02:30,23-04-2025 05:30,180,Crew,23-04-2025,Missed connections,Delayed
